PERSON_ID,FIRST_NAME,LAST_NAME,DISPLAY_FIRST_LAST,DISPLAY_LAST_COMMA_FIRST,DISPLAY_FI_LAST,PLAYER_SLUG,BIRTHDATE,SCHOOL,COUNTRY,LAST_AFFILIATION,HEIGHT,WEIGHT,SEASON_EXP,JERSEY,POSITION,ROSTERSTATUS,GAMES_PLAYED_CURRENT_SEASON_FLAG,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CODE,TEAM_CITY,PLAYERCODE,FROM_YEAR,TO_YEAR,DLEAGUE_FLAG,NBA_FLAG,GAMES_PLAYED_FLAG,DRAFT_YEAR,DRAFT_ROUND,DRAFT_NUMBER,GREATEST_75_FLAG
1642530,Yuki,Kawamura,Yuki Kawamura,"Kawamura, Yuki",Y. Kawamura,yuki-kawamura,2001-05-02T00:00:00,,Japan,,5-8,159,0,17,Guard,Active,Y,1610612763,Grizzlies,MEM,grizzlies,Memphis,yuki_kawamura,2024,2024,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1628379,Luke,Kennard,Luke Kennard,"Kennard, Luke",L. Kennard,luke-kennard,1996-06-24T00:00:00,Duke,USA,Duke/USA,6-5,206,7,10,Guard,Active,Y,1610612763,Grizzlies,MEM,grizzlies,Memphis,luke_kennard,2017,2024,Y,Y,Y,2017,1,12,N
1631117,Walker,Kessler,Walker Kessler,"Kessler, Walker",W. Kessler,walker-kessler,2001-07-26T00:00:00,Auburn,USA,Auburn/USA,7-0,245,2,24,Center,Active,Y,1610612762,Jazz,UTA,jazz,Utah,walker_kessler,2022,2024,N,Y,Y,2022,1,22,N
1630557,Corey,Kispert,Corey Kispert,"Kispert, Corey",C. Kispert,corey-kispert,1999-03-03T00:00:00,Gonzaga,USA,Gonzaga/USA,6-6,224,3,24,Forward,Active,Y,1610612764,Wizards,WAS,wizards,Washington,corey_kispert,2021,2024,N,Y,Y,2021,1,15,N
1628467,Maxi,Kleber,Maxi Kleber,"Kleber, Maxi",M. Kleber,maxi-kleber,1992-01-29T00:00:00,Bayern Munich,Germany,Bayern Munich/Germany,6-10,240,7,42,Forward,Active,Y,1610612742,Mavericks,DAL,mavericks,Dallas,maxi_kleber,2017,2024,N,Y,Y,Undrafted,Undrafted,Undrafted,N
1641752,Bobi,Klintman,Bobi Klintman,"Klintman, Bobi",B. Klintman,bobi-klintman,2003-03-06T00:00:00,Cairns,Sweden,Cairns/Sweden,6-9,225,0,34,Forward,Active,Y,1610612765,Pistons,DET,pistons,Detroit,bobi_klintman,2024,2024,Y,Y,Y,2024,2,37,N
1642261,Dalton,Knecht,Dalton Knecht,"Knecht, Dalton",D. Knecht,dalton-knecht,2001-04-19T00:00:00,Tennessee,USA,Tennessee/USA,6-6,215,0,4,Forward,Active,Y,1610612747,Lakers,LAL,lakers,Los Angeles,dalton_knecht,2024,2024,N,Y,Y,2024,1,17,N
1642278,Tyler,Kolek,Tyler Kolek,"Kolek, Tyler",T. Kolek,tyler-kolek,2001-03-27T00:00:00,Marquette,USA,Marquette/USA,6-3,195,0,13,Guard,Active,Y,1610612752,Knicks,NYK,knicks,New York,tyler_kolek,2024,2024,Y,Y,Y,2024,2,34,N
1631132,Christian,Koloko,Christian Koloko,"Koloko, Christian",C. Koloko,christian-koloko,2000-06-20T00:00:00,Arizona,Cameroon,Arizona/Cameroon,7-0,220,1,10,Center,Active,Y,1610612747,Lakers,LAL,lakers,Los Angeles,christian_koloko,2022,2024,Y,Y,Y,2022,2,33,N
1629723,John,Konchar,John Konchar,"Konchar, John",J. Konchar,john-konchar,1996-03-22T00:00:00,Indiana-Purdue Fort Wayne,USA,Indiana-Purdue Fort Wayne/USA,6-5,210,5,46,Guard,Active,Y,1610612763,Grizzlies,MEM,grizzlies,Memphis,john_konchar,2019,2024,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1628436,Luke,Kornet,Luke Kornet,"Kornet, Luke",L. Kornet,luke-kornet,1995-07-15T00:00:00,Vanderbilt,USA,Vanderbilt/USA,7-1,250,7,40,Center-Forward,Active,Y,1610612738,Celtics,BOS,celtics,Boston,luke_kornet,2017,2024,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1630249,Vít,Krejčí,Vít Krejčí,"Krejčí, Vít",V. Krejčí,vít-krejčí,2000-06-19T00:00:00,Zaragoza,Czech Republic,Zaragoza/Czech Republic,6-8,195,3,27,Guard,Active,Y,1610612737,Hawks,ATL,hawks,Atlanta,vit_krejci,2021,2024,Y,Y,Y,2020,2,37,N
1630228,Jonathan,Kuminga,Jonathan Kuminga,"Kuminga, Jonathan",J. Kuminga,jonathan-kuminga,2002-10-06T00:00:00,NBA G League Ignite,DRC,NBA G League Ignite/DRC,6-7,225,3,00,Forward,Active,Y,1610612744,Warriors,GSW,warriors,Golden State,jonathan_kuminga,2021,2024,Y,Y,Y,2021,1,7,N
1628398,Kyle,Kuzma,Kyle Kuzma,"Kuzma, Kyle",K. Kuzma,kyle-kuzma,1995-07-24T00:00:00,Utah,USA,Utah/USA,6-9,221,7,33,Forward,Active,Y,1610612764,Wizards,WAS,wizards,Washington,kyle_kuzma,2017,2024,N,Y,Y,2017,1,27,N
1631222,Jake,LaRavia,Jake LaRavia,"LaRavia, Jake",J. LaRavia,jake-laravia,2001-11-03T00:00:00,Wake Forest,USA,Wake Forest/USA,6-7,235,2,3,Forward,Active,Y,1610612763,Grizzlies,MEM,grizzlies,Memphis,jake_laravia,2022,2024,Y,Y,Y,2022,1,19,N
203897,Zach,LaVine,Zach LaVine,"LaVine, Zach",Z. LaVine,zach-lavine,1995-03-10T00:00:00,UCLA,USA,UCLA/USA,6-5,200,10,8,Guard,Active,Y,1610612741,Bulls,CHI,bulls,Chicago,zach_lavine,2014,2024,N,Y,Y,2014,1,13,N
1629111,Jock,Landale,Jock Landale,"Landale, Jock",J. Landale,jock-landale,1995-10-25T00:00:00,St. Mary's,Australia,St. Mary's/Australia,6-11,255,3,2,Center,Active,Y,1610612745,Rockets,HOU,rockets,Houston,jock_landale,2021,2024,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1641796,Pelle,Larsson,Pelle Larsson,"Larsson, Pelle",P. Larsson,pelle-larsson,2001-02-23T00:00:00,Arizona,Sweden,Arizona/Sweden,6-5,215,0,9,Guard,Active,Y,1610612748,Heat,MIA,heat,Miami,pelle_larsson,2024,2024,N,Y,Y,2024,2,44,N
1630639,A.J.,Lawson,A.J. Lawson,"Lawson, A.J.",A. Lawson,aj-lawson,2000-07-15T00:00:00,South Carolina,Canada,South Carolina/Canada,6-6,179,2,0,Guard,Active,Y,1610612761,Raptors,TOR,raptors,Toronto,aj_lawson,2022,2024,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1627747,Caris,LeVert,Caris LeVert,"LeVert, Caris",C. LeVert,caris-levert,1994-08-25T00:00:00,Michigan,USA,Michigan/USA,6-6,205,8,3,Guard,Active,Y,1610612739,Cavaliers,CLE,cavaliers,Cleveland,caris_levert,2016,2024,N,Y,Y,2016,1,20,N
1627814,Damion,Lee,Damion Lee,"Lee, Damion",D. Lee,damion-lee,1992-10-21T00:00:00,Drexel,USA,Drexel/USA,6-6,210,6,10,Guard-Forward,Active,Y,1610612756,Suns,PHX,suns,Phoenix,damion_lee,2017,2024,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
203458,Alex,Len,Alex Len,"Len, Alex",A. Len,alex-len,1993-06-16T00:00:00,Maryland,Ukraine,Maryland/Ukraine,7-0,250,11,25,Center,Active,Y,1610612758,Kings,SAC,kings,Sacramento,alex_len,2013,2024,N,Y,Y,2013,1,5,N
202695,Kawhi,Leonard,Kawhi Leonard,"Leonard, Kawhi",K. Leonard,kawhi-leonard,1991-06-29T00:00:00,San Diego State,USA,San Diego State/USA,6-7,225,12,2,Forward,Active,Y,1610612746,Clippers,LAC,clippers,LA,kawhi_leonard,2011,2024,N,Y,Y,2011,1,15,Y
1642502,Malevy,Leons,Malevy Leons,"Leons, Malevy",M. Leons,malevy-leons,1999-09-23T00:00:00,Bradley,Netherlands,Bradley/Netherlands,6-9,210,0,,Forward,Inactive,Y,0,,,,,malevy_leons,2024,2024,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1641721,Maxwell,Lewis,Maxwell Lewis,"Lewis, Maxwell",M. Lewis,maxwell-lewis,2002-07-27T00:00:00,Pepperdine,USA,Pepperdine/USA,6-7,215,1,27,Forward,Active,Y,1610612751,Nets,BKN,nets,Brooklyn,maxwell_lewis,2023,2024,Y,Y,Y,2023,2,40,N
1630604,E.J.,Liddell,E.J. Liddell,"Liddell, E.J.",E. Liddell,ej-liddell,2000-12-18T00:00:00,Ohio State,USA,Ohio State/USA,6-6,240,1,32,Forward,Active,Y,1610612741,Bulls,CHI,bulls,Chicago,ej_liddell,2022,2024,Y,Y,Y,2022,2,41,N
203081,Damian,Lillard,Damian Lillard,"Lillard, Damian",D. Lillard,damian-lillard,1990-07-15T00:00:00,Weber State,USA,Weber State/USA,6-2,195,12,0,Guard,Active,Y,1610612749,Bucks,MIL,bucks,Milwaukee,damian_lillard,2012,2024,N,Y,Y,2012,1,6,Y
1641726,Dereck,Lively II,Dereck Lively II,"Lively II, Dereck",D. Lively II,dereck-lively-ii,2004-02-12T00:00:00,Duke,USA,Duke/USA,7-1,230,1,2,Center,Active,Y,1610612742,Mavericks,DAL,mavericks,Dallas,dereck_lively_ii,2023,2024,N,Y,Y,2023,1,12,N
1641753,Chris,Livingston,Chris Livingston,"Livingston, Chris",C. Livingston,chris-livingston,2003-10-15T00:00:00,Kentucky,USA,Kentucky/USA,6-6,220,1,7,Forward,Active,Y,1610612749,Bucks,MIL,bucks,Milwaukee,chris_livingston,2023,2024,Y,Y,Y,2023,2,58,N
1626172,Kevon,Looney,Kevon Looney,"Looney, Kevon",K. Looney,kevon-looney,1996-02-06T00:00:00,UCLA,USA,UCLA/USA,6-9,222,9,5,Forward,Active,Y,1610612744,Warriors,GSW,warriors,Golden State,kevon_looney,2015,2024,Y,Y,Y,2015,1,30,N
201572,Brook,Lopez,Brook Lopez,"Lopez, Brook",B. Lopez,brook-lopez,1988-04-01T00:00:00,Stanford,USA,Stanford/USA,7-1,282,16,11,Center,Active,Y,1610612749,Bucks,MIL,bucks,Milwaukee,brook_lopez,2008,2024,N,Y,Y,2008,1,10,N
201567,Kevin,Love,Kevin Love,"Love, Kevin",K. Love,kevin-love,1988-09-07T00:00:00,UCLA,USA,UCLA/USA,6-8,251,16,42,Forward-Center,Active,Y,1610612748,Heat,MIA,heat,Miami,kevin_love,2008,2024,N,Y,Y,2008,1,5,N
200768,Kyle,Lowry,Kyle Lowry,"Lowry, Kyle",K. Lowry,kyle-lowry,1986-03-25T00:00:00,Villanova,USA,Villanova/USA,6-0,196,18,7,Guard,Active,Y,1610612755,76ers,PHI,sixers,Philadelphia,kyle_lowry,2006,2024,N,Y,Y,2006,1,24,N
1626168,Trey,Lyles,Trey Lyles,"Lyles, Trey",T. Lyles,trey-lyles,1995-11-05T00:00:00,Kentucky,Canada,Kentucky/Canada,6-9,234,9,41,Forward,Active,Y,1610612758,Kings,SAC,kings,Sacramento,trey_lyles,2015,2024,N,Y,Y,2015,1,12,N
1630572,Sandro,Mamukelashvili,Sandro Mamukelashvili,"Mamukelashvili, Sandro",S. Mamukelashvili,sandro-mamukelashvili,1999-05-23T00:00:00,Seton Hall,Georgia,Seton Hall/Georgia,6-9,240,3,54,Forward-Center,Active,Y,1610612759,Spurs,SAS,spurs,San Antonio,sandro_mamukelashvili,2021,2024,Y,Y,Y,2021,2,54,N
1629611,Terance,Mann,Terance Mann,"Mann, Terance",T. Mann,terance-mann,1996-10-18T00:00:00,Florida State,USA,Florida State/USA,6-5,215,5,14,Guard-Forward,Active,Y,1610612746,Clippers,LAC,clippers,LA,terance_mann,2019,2024,Y,Y,Y,2019,2,48,N
1630544,Tre,Mann,Tre Mann,"Mann, Tre",T. Mann,tre-mann,2001-02-03T00:00:00,Florida,USA,Florida/USA,6-3,178,3,23,Guard,Active,Y,1610612766,Hornets,CHA,hornets,Charlotte,tre_mann,2021,2024,Y,Y,Y,2021,1,18,N
1628374,Lauri,Markkanen,Lauri Markkanen,"Markkanen, Lauri",L. Markkanen,lauri-markkanen,1997-05-22T00:00:00,Arizona,Finland,Arizona/Finland,7-0,240,7,23,Forward-Center,Active,Y,1610612762,Jazz,UTA,jazz,Utah,lauri_markkanen,2017,2024,N,Y,Y,2017,1,7,N
1630230,Naji,Marshall,Naji Marshall,"Marshall, Naji",N. Marshall,naji-marshall,1998-01-24T00:00:00,Xavier,USA,Xavier/USA,6-6,220,4,13,Forward,Active,Y,1610612742,Mavericks,DAL,mavericks,Dallas,naji_marshall,2020,2024,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1628997,Caleb,Martin,Caleb Martin,"Martin, Caleb",C. Martin,caleb-martin,1995-09-28T00:00:00,Nevada,USA,Nevada/USA,6-5,205,5,16,Forward,Active,Y,1610612755,76ers,PHI,sixers,Philadelphia,caleb_martin,2019,2024,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1628998,Cody,Martin,Cody Martin,"Martin, Cody",C. Martin,cody-martin,1995-09-28T00:00:00,Nevada,USA,Nevada/USA,6-6,205,5,11,Forward,Active,Y,1610612766,Hornets,CHA,hornets,Charlotte,cody_martin,2019,2024,Y,Y,Y,2019,2,36,N
1641798,Jaylen,Martin,Jaylen Martin,"Martin, Jaylen",J. Martin,jaylen-martin,2004-01-28T00:00:00,Overtime Elite,USA,Overtime Elite/USA,6-6,216,0,,Guard,Inactive,Y,0,,,,,jaylen_martin,2023,2024,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1630231,KJ,Martin,KJ Martin,"Martin, KJ",K. Martin,kj-martin,2001-01-06T00:00:00,IMG Academy (FL),USA,IMG Academy (FL)/USA,6-6,215,4,1,Forward,Active,Y,1610612755,76ers,PHI,sixers,Philadelphia,kenyon_martin_jr,2020,2024,Y,Y,Y,2020,2,52,N
1631213,Tyrese,Martin,Tyrese Martin,"Martin, Tyrese",T. Martin,tyrese-martin,1999-03-07T00:00:00,Connecticut,USA,Connecticut/USA,6-6,215,1,13,Forward,Active,Y,1610612751,Nets,BKN,nets,Brooklyn,tyrese_martin,2022,2024,Y,Y,Y,2022,2,51,N
1629726,Garrison,Mathews,Garrison Mathews,"Mathews, Garrison",G. Mathews,garrison-mathews,1996-10-24T00:00:00,Lipscomb,USA,Lipscomb/USA,6-6,215,5,24,Guard,Active,Y,1610612737,Hawks,ATL,hawks,Atlanta,garrison_mathews,2019,2024,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1641803,Tristen,Newton,Tristen Newton,"Newton, Tristen",T. Newton,tristen-newton,2001-04-26T00:00:00,Connecticut,USA,Connecticut/USA,6-5,190,0,13,Guard,Active,Y,1610612750,Timberwolves,MIN,timberwolves,Minnesota,tristen_newton,2024,2024,Y,Y,Y,2024,2,49,N
1627777,Georges,Niang,Georges Niang,"Niang, Georges",G. Niang,georges-niang,1993-06-17T00:00:00,Iowa State,USA,Iowa State/USA,6-7,230,8,20,Forward,Active,Y,1610612739,Cavaliers,CLE,cavaliers,Cleveland,georges_niang,2016,2024,Y,Y,Y,2016,2,50,N
1630227,Daishen,Nix,Daishen Nix,"Nix, Daishen",D. Nix,daishen-nix,2002-02-13T00:00:00,NBA G League Ignite,USA,NBA G League Ignite/USA,6-4,238,3,,Guard,Inactive,Y,0,,,,,daishen_nix,2021,2024,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1630192,Zeke,Nnaji,Zeke Nnaji,"Nnaji, Zeke",Z. Nnaji,zeke-nnaji,2001-01-09T00:00:00,Arizona,USA,Arizona/USA,6-9,240,4,22,Forward-Center,Active,Y,1610612743,Nuggets,DEN,nuggets,Denver,zeke_nnaji,2020,2024,N,Y,Y,2020,1,22,N
1629669,Jaylen,Nowell,Jaylen Nowell,"Nowell, Jaylen",J. Nowell,jaylen-nowell,1999-07-09T00:00:00,Washington,USA,Washington/USA,6-4,201,5,,Guard,Inactive,Y,0,,,,,jaylen_nowell,2019,2024,Y,Y,Y,2019,2,43,N
203994,Jusuf,Nurkić,Jusuf Nurkić,"Nurkić, Jusuf",J. Nurkić,jusuf-nurkić,1994-08-23T00:00:00,Cedevita,Bosnia and Herzegovina,Cedevita/Bosnia and Herzegovina,7-0,290,10,20,Center,Active,Y,1610612756,Suns,PHX,suns,Phoenix,jusuf_nurkic,2014,2024,N,Y,Y,2014,1,16,N
1626220,Royce,O'Neale,Royce O'Neale,"O'Neale, Royce",R. O'Neale,royce-oneale,1993-06-05T00:00:00,Baylor,USA,Baylor/USA,6-6,226,7,00,Forward,Active,Y,1610612756,Suns,PHX,suns,Phoenix,royce_o'neale,2017,2024,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1629006,Josh,Okogie,Josh Okogie,"Okogie, Josh",J. Okogie,josh-okogie,1998-09-01T00:00:00,Georgia Tech,Nigeria,Georgia Tech/Nigeria,6-4,213,6,2,Guard,Active,Y,1610612766,Hornets,CHA,hornets,Charlotte,josh_okogie,2018,2024,N,Y,Y,2018,1,20,N
1630168,Onyeka,Okongwu,Onyeka Okongwu,"Okongwu, Onyeka",O. Okongwu,onyeka-okongwu,2000-12-11T00:00:00,Southern California,USA,Southern California/USA,6-10,240,4,17,Forward-Center,Active,Y,1610612737,Hawks,ATL,hawks,Atlanta,onyeka_okongwu,2020,2024,Y,Y,Y,2020,1,6,N
1630171,Isaac,Okoro,Isaac Okoro,"Okoro, Isaac",I. Okoro,isaac-okoro,2001-01-26T00:00:00,Auburn,USA,Auburn/USA,6-5,225,4,35,Forward-Guard,Active,Y,1610612739,Cavaliers,CLE,cavaliers,Cleveland,isaac_okoro,2020,2024,N,Y,Y,2020,1,5,N
1642439,Quincy,Olivari,Quincy Olivari,"Olivari, Quincy",Q. Olivari,quincy-olivari,2001-05-27T00:00:00,Xavier,USA,Xavier/USA,6-3,200,0,,Guard,Inactive,Y,0,,,,,quincy_olivari,2024,2024,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
203482,Kelly,Olynyk,Kelly Olynyk,"Olynyk, Kelly",K. Olynyk,kelly-olynyk,1991-04-19T00:00:00,Gonzaga,Canada,Gonzaga/Canada,6-11,240,11,41,Forward-Center,Active,Y,1610612761,Raptors,TOR,raptors,Toronto,kelly_olynyk,2013,2024,N,Y,Y,2013,1,13,N
1630647,Eugene,Omoruyi,Eugene Omoruyi,"Omoruyi, Eugene",E. Omoruyi,eugene-omoruyi,1997-02-14T00:00:00,Oregon,Nigeria,Oregon/Nigeria,6-6,235,3,97,Forward,Active,Y,1610612761,Raptors,TOR,raptors,Toronto,eugene_omoruyi,2021,2024,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1626162,Kelly,Oubre Jr.,Kelly Oubre Jr.,"Oubre Jr., Kelly",K. Oubre Jr.,kelly-oubre-jr,1995-12-09T00:00:00,Kansas,USA,Kansas/USA,6-8,203,9,9,Forward-Guard,Active,Y,1610612755,76ers,PHI,sixers,Philadelphia,kelly_oubre_jr,2015,2024,N,Y,Y,2015,1,15,N
101108,Chris,Paul,Chris Paul,"Paul, Chris",C. Paul,chris-paul,1985-05-06T00:00:00,Wake Forest,USA,Wake Forest/USA,6-0,175,19,3,Guard,Active,Y,1610612759,Spurs,SAS,spurs,San Antonio,chris_paul,2005,2024,N,Y,Y,2005,1,4,Y
1626166,Cameron,Payne,Cameron Payne,"Payne, Cameron",C. Payne,cameron-payne,1994-08-08T00:00:00,Murray State,USA,Murray State/USA,6-3,183,9,1,Guard,Active,Y,1610612752,Knicks,NYK,knicks,New York,cameron_payne,2015,2024,Y,Y,Y,2015,1,14,N
203901,Elfrid,Payton,Elfrid Payton,"Payton, Elfrid",E. Payton,elfrid-payton,1994-02-22T00:00:00,Louisana-Lafayette,USA,Louisana-Lafayette/USA,6-3,195,8,,Guard,Inactive,Y,0,,,,,elfrid_payton,2014,2024,Y,Y,Y,2014,1,10,N
1627780,Gary,Payton II,Gary Payton II,"Payton II, Gary",G. Payton II,gary-payton-ii,1992-12-01T00:00:00,Oregon State,USA,Oregon State/USA,6-2,195,8,0,Guard,Active,Y,1610612744,Warriors,GSW,warriors,Golden State,gary_payton_ii,2016,2024,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1641809,Drew,Peterson,Drew Peterson,"Peterson, Drew",D. Peterson,drew-peterson,1999-11-09T00:00:00,Southern California,USA,Southern California/USA,6-9,205,1,13,Forward,Active,Y,1610612738,Celtics,BOS,celtics,Boston,drew_peterson,2023,2024,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1641763,Julian,Phillips,Julian Phillips,"Phillips, Julian",J. Phillips,julian-phillips,2003-11-05T00:00:00,Tennessee,USA,Tennessee/USA,6-8,198,1,15,Forward,Active,Y,1610612741,Bulls,CHI,bulls,Chicago,julian_phillips,2023,2024,Y,Y,Y,2023,2,35,N
1629618,Jalen,Pickett,Jalen Pickett,"Pickett, Jalen",J. Pickett,jalen-pickett,1999-10-22T00:00:00,Penn State,USA,Penn State/USA,6-2,202,1,24,Guard,Active,Y,1610612743,Nuggets,DEN,nuggets,Denver,jalen_pickett,2023,2024,Y,Y,Y,2023,2,32,N
1630590,Scotty,Pippen Jr.,Scotty Pippen Jr.,"Pippen Jr., Scotty",S. Pippen Jr.,scotty-pippen-jr,2000-11-10T00:00:00,Vanderbilt,USA,Vanderbilt/USA,6-1,170,2,1,Guard,Active,Y,1610612763,Grizzlies,MEM,grizzlies,Memphis,scotty_pippen_jr,2022,2024,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1631342,Daeqwon,Plowden,Daeqwon Plowden,"Plowden, Daeqwon",D. Plowden,daeqwon-plowden,1998-08-29T00:00:00,Bowling Green,USA,Bowling Green/USA,6-6,216,0,29,Guard-Forward,Active,Y,1610612737,Hawks,ATL,hawks,Atlanta,daeqwon_plowden,2024,2024,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
203486,Mason,Plumlee,Mason Plumlee,"Plumlee, Mason",M. Plumlee,mason-plumlee,1990-03-05T00:00:00,Duke,USA,Duke/USA,6-10,254,11,22,Forward-Center,Active,Y,1610612756,Suns,PHX,suns,Phoenix,mason_plumlee,2013,2024,Y,Y,Y,2013,1,22,N
1641764,Brandin,Podziemski,Brandin Podziemski,"Podziemski, Brandin",B. Podziemski,brandin-podziemski,2003-02-25T00:00:00,Santa Clara,USA,Santa Clara/USA,6-4,205,1,2,Guard,Active,Y,1610612744,Warriors,GSW,warriors,Golden State,brandon_podziemski,2023,2024,Y,Y,Y,2023,1,19,N
1627751,Jakob,Poeltl,Jakob Poeltl,"Poeltl, Jakob",J. Poeltl,jakob-poeltl,1995-10-15T00:00:00,Utah,Austria,Utah/Austria,7-0,260,8,19,Center,Active,Y,1610612761,Raptors,TOR,raptors,Toronto,jakob_poeltl,2016,2024,Y,Y,Y,2016,1,9,N
1629673,Jordan,Poole,Jordan Poole,"Poole, Jordan",J. Poole,jordan-poole,1999-06-19T00:00:00,Michigan,USA,Michigan/USA,6-4,194,5,13,Guard,Active,Y,1610612764,Wizards,WAS,wizards,Washington,jordan_poole,2019,2024,Y,Y,Y,2019,1,28,N
1641854,Craig,Porter Jr.,Craig Porter Jr.,"Porter Jr., Craig",C. Porter Jr.,craig-porter-jr,2000-02-26T00:00:00,Wichita State,USA,Wichita State/USA,6-1,180,1,9,Guard,Active,Y,1610612739,Cavaliers,CLE,cavaliers,Cleveland,craig_porter,2023,2024,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1629645,Kevin,Porter Jr.,Kevin Porter Jr.,"Porter Jr., Kevin",K. Porter Jr.,kevin-porter-jr,2000-05-04T00:00:00,Southern California,USA,Southern California/USA,6-4,203,4,77,Guard-Forward,Active,Y,1610612746,Clippers,LAC,clippers,LA,kevin_porter_jr,2019,2024,Y,Y,Y,2019,1,30,N
1629008,Michael,Porter Jr.,Michael Porter Jr.,"Porter Jr., Michael",M. Porter Jr.,michael-porter-jr,1998-06-29T00:00:00,Missouri,USA,Missouri/USA,6-10,218,5,1,Forward,Active,Y,1610612743,Nuggets,DEN,nuggets,Denver,michael_porter_jr,2018,2024,N,Y,Y,2018,1,14,N
1626171,Bobby,Portis,Bobby Portis,"Portis, Bobby",B. Portis,bobby-portis,1995-02-10T00:00:00,Arkansas,USA,Arkansas/USA,6-10,250,9,9,Forward,Active,Y,1610612749,Bucks,MIL,bucks,Milwaukee,bobby_portis,2015,2024,Y,Y,Y,2015,1,22,N
204001,Kristaps,Porziņģis,Kristaps Porziņģis,"Porziņģis, Kristaps",K. Porziņģis,kristaps-porziņģis,1995-08-02T00:00:00,Cajasol Sevilla,Latvia,Cajasol Sevilla/Latvia,7-2,240,8,8,Forward-Center,Active,Y,1610612738,Celtics,BOS,celtics,Boston,kristaps_porzingis,2015,2024,N,Y,Y,2015,1,4,N
1642366,Quinten,Post,Quinten Post,"Post, Quinten",Q. Post,quinten-post,2000-03-21T00:00:00,Boston College,Netherlands,Boston College/Netherlands,7-0,238,0,21,Center,Active,Y,1610612744,Warriors,GSW,warriors,Golden State,quinten_post,2024,2024,Y,Y,Y,2024,2,52,N
1630695,Micah,Potter,Micah Potter,"Potter, Micah",M. Potter,micah-potter,1998-04-06T00:00:00,Wisconsin,USA,Wisconsin/USA,6-9,248,3,25,Center,Active,Y,1610612762,Jazz,UTA,jazz,Utah,micah_potter,2021,2024,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
203939,Dwight,Powell,Dwight Powell,"Powell, Dwight",D. Powell,dwight-powell,1991-07-20T00:00:00,Stanford,Canada,Stanford/Canada,6-10,240,10,7,Forward-Center,Active,Y,1610612742,Mavericks,DAL,mavericks,Dallas,dwight_powell,2014,2024,Y,Y,Y,2014,2,45,N
1626181,Norman,Powell,Norman Powell,"Powell, Norman",N. Powell,norman-powell,1993-05-25T00:00:00,UCLA,USA,UCLA/USA,6-4,215,9,24,Guard,Active,Y,1610612746,Clippers,LAC,clippers,LA,norman_powell,2015,2024,Y,Y,Y,2015,2,46,N
1627752,Taurean,Prince,Taurean Prince,"Prince, Taurean",T. Prince,taurean-prince,1994-03-22T00:00:00,Baylor,USA,Baylor/USA,6-6,218,8,12,Forward,Active,Y,1610612749,Bucks,MIL,bucks,Milwaukee,taurean_prince,2016,2024,Y,Y,Y,2016,1,12,N
1630202,Payton,Pritchard,Payton Pritchard,"Pritchard, Payton",P. Pritchard,payton-pritchard,1998-01-28T00:00:00,Oregon,USA,Oregon/USA,6-1,195,4,11,Guard,Active,Y,1610612738,Celtics,BOS,celtics,Boston,payton_pritchard,2020,2024,N,Y,Y,2020,1,26,N
1641765,Olivier-Maxence,Prosper,Olivier-Maxence Prosper,"Prosper, Olivier-Maxence",O. Prosper,olivier-maxence-prosper,2002-07-03T00:00:00,Marquette,Canada,Marquette/Canada,6-7,230,1,8,Forward,Active,Y,1610612742,Mavericks,DAL,mavericks,Dallas,olivier-maxence_prosper,2023,2024,Y,Y,Y,2023,1,24,N
1642389,Zyon,Pullin,Zyon Pullin,"Pullin, Zyon",Z. Pullin,zyon-pullin,2001-03-03T00:00:00,Florida,USA,Florida/USA,6-4,206,0,,Guard,Active,Y,1610612763,Grizzlies,MEM,grizzlies,Memphis,zyon_pullin,2024,2024,Y,N,Y,Undrafted,Undrafted,Undrafted,N
1630243,Trevelin,Queen,Trevelin Queen,"Queen, Trevelin",T. Queen,trevelin-queen,1997-02-25T00:00:00,New Mexico State,USA,New Mexico State/USA,6-5,190,3,12,Guard,Active,Y,1610612753,Magic,ORL,magic,Orlando,trevelin_queen,2021,2024,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
